,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth,pred,R2&MAE
0,,9.13496899563065,6.0072203,0.88447,27.177035950136368,26.049944,0.96059,27.795514055542423,27.40496,0.97274,30.62186684795643,28.09125,0.96103,37.23351490201638,37.946396,0.95078,22.87696819444444,15.677862,0.92663,67.39717777777778,70.46705,0.96053,76.88651888888887,75.2823,0.95244,60.61666666666666,57.618576,0.95946,82.07308611111111,81.03868,0.93554
1,,32.14155976163332,27.255642,2.028300856267334,27.30750912498878,26.427965,1.3435427819181855,24.890831072682573,25.122152,1.3187186846465342,27.1004360707247,25.28555,1.5802003341604307,32.60811715476177,29.076012,1.4288110460983503,72.41377888888888,74.56859,4.803427899157594,66.33820927777779,68.58783,3.199158858594798,76.54566,73.72985,4.33477250581017,60.38461805555556,67.67302,3.560245950501721,77.6113263888889,83.570694,3.6987754155889974
2,,25.49478801012877,25.703226,,13.54248670181038,14.031378,,28.85905737800536,28.715376,,26.46444730216427,26.079863,,32.01915332509089,33.929794,,70.68972777777778,73.881,,36.93772638888889,37.092045,,74.32366527777779,66.43098,,67.77257222222222,66.229904,,57.70739166666667,65.217636,
3,,16.96791101115791,13.151211,,25.32839589239781,25.943262,,25.75494091763764,24.714693,,22.106288583099985,22.954779,,28.21483734698465,26.825554,,41.75788305555555,37.53062,,71.96929027777776,68.97428,,64.04234583333333,63.23684,,59.87381527777778,62.76016,,68.88014138888889,68.231865,
4,,19.78885073818951,21.072521,,15.134687050945647,17.589188,,23.27392838483605,26.320763,,12.26158695873199,11.125401,,24.30560932603743,26.349838,,52.59948972222222,40.359123,,26.54635875,30.013153,,59.22063333333333,67.02889,,27.50173680555555,26.874697,,67.79719305555557,67.2964,
5,,30.092048125443696,29.710926,,26.48081349860849,24.590696,,30.68210545625368,36.385715,,33.73096445962777,32.104286,,22.12898435368658,23.414124,,73.51137944444446,80.25276,,61.58456250000001,56.7212,,63.6146225,74.51433,,78.61401388888889,72.205376,,58.02137500000001,50.93004,
6,,32.09837982312187,34.896156,,30.59718802387602,26.637783,,26.84571311843632,25.88267,,46.52557575569831,42.647797,,27.94666040672765,27.339403,,64.17635555555555,71.15436,,69.48967777777777,74.44229,,79.87871527777777,74.9877,,80.36437222222222,82.45594,,67.25264027777777,71.1013,
7,,28.97814032420802,28.611664,,12.28017461015688,13.285363,,27.31653688822003,28.519178,,8.676599832438567,10.050196,,26.35484028839363,27.037498,,73.13823472222224,74.73095,,31.14692194444445,28.19779,,71.07970972222222,68.1167,,23.36516666666667,24.06946,,70.71591805555556,62.772175,
8,,25.61397958546323,28.981045,,19.31915231358268,22.061255,,30.07888769732405,26.799463,,40.87446004098841,39.87917,,32.35813597967041,34.096146,,60.67872944444444,72.74686,,47.73885055555556,45.055336,,63.42230416666667,60.610203,,80.74054166666667,73.50093,,76.39432638888889,68.268105,
9,,30.79557792957577,33.84232,,15.359388725030602,15.283687,,16.86153321692348,15.591948,,19.27124505581181,21.176664,,28.42946166274459,27.574932,,74.03727777777777,77.40265,,35.83876777777778,36.41909,,36.27875416666667,33.420734,,38.72490138888889,44.58682,,77.77983138888888,72.791916,
10,,35.39509217510734,36.8949,,27.043086052747523,28.00051,,27.21102681884959,26.285069,,34.73861854824674,33.83151,,30.503838230751,25.804348,,79.54296111111111,81.927444,,68.97926944444444,65.11436,,68.20080555555555,69.767815,,72.58684305555556,78.57281,,66.58313194444445,60.36346,
11,,30.1038874577598,29.819633,,18.76091128938334,19.254406,,25.47996533205593,26.668968,,21.868878582175448,24.18606,,27.96732603278796,29.240465,,78.6762361111111,80.843575,,34.65870416666667,41.717262,,66.92687083333334,63.699158,,70.00163055555555,63.22996,,67.94470166666666,67.94384,
12,,30.257365651579025,30.024551,,30.51083773219334,30.16044,,25.841134031781063,27.880125,,25.80239336361486,27.32356,,27.82711123722505,28.497454,,79.03889888888888,82.86923,,70.66700277777778,69.43778,,70.01839166666666,74.03128,,58.70632638888889,64.85311,,58.29093472222222,60.12054,
13,,26.397048743499923,29.817575,,30.29938380997376,30.628508,,23.62291598829724,24.715006,,22.99425808103404,24.057938,,38.76724122707501,40.644775,,64.65692,78.24632,,60.03971666666666,67.67274,,56.03059444444444,59.566444,,52.52396944444444,55.67423,,78.75694611111112,84.04654,
14,,28.71668177137828,26.967714,,28.2054633306522,29.35156,,28.4142384968236,27.283304,,42.71798926539102,38.6567,,31.96668986355043,30.917446,,64.48375694444445,67.65666,,60.78814027777777,62.48873,,72.32380222222223,72.67059,,95.44931111111111,85.30013,,68.3822175,65.189224,
15,,27.007702018129248,26.304852,,27.20940429171631,25.88798,,9.799943579341832,9.056016,,24.88782358290853,24.925585,,15.78374075212188,15.861588,,70.32902777777778,68.97646,,67.14207916666666,68.06365,,23.0202875,23.93892,,60.13068055555556,61.865917,,45.33187277777779,39.67053,
16,,29.18293490524441,29.723148,,28.13662917685026,27.95523,,28.82614296104344,27.792736,,15.18164175839799,20.185282,,26.18632797387149,26.554775,,73.09795138888889,70.75103,,68.17239444444445,63.837196,,68.55594166666666,72.26648,,36.23205972222222,38.713554,,74.6358013888889,71.25946,
17,,15.52347459594352,18.404045,,27.82711123722505,27.604345,,17.65005541838864,21.930021,,30.22722305946023,32.2001,,11.92058507399883,10.215848,,37.38785555555555,42.728634,,58.29093472222222,58.504395,,46.17194444444444,55.858257,,68.41873472222221,66.32196,,26.80823480555556,27.809969,
18,,21.92480402962936,22.859081,,13.93786920309051,13.664588,,26.66665172408657,27.292551,,26.51592675334616,26.088522,,28.700238506163508,32.185623,,50.69824583333333,51.361435,,40.14366388888888,38.392,,65.39338194444444,68.907585,,78.66042916666669,78.89632,,71.40632655555555,67.86998,
19,,25.55746536866973,26.840893,,30.30224328438601,28.023516,,28.94381816772898,29.776976,,26.1153470468484,25.769653,,27.612868879649817,28.516743,,70.96394861111112,73.69647,,58.99781444444444,59.32166,,61.43471805555555,59.557037,,61.11370277777779,62.230125,,74.46466805555556,76.7359,
