,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth,pred,R2&MAE
0,,34.5516766994976,32.69139,0.9603,76.03583055555555,76.04541,0.95724,25.55746536866973,26.71599,0.96665,70.96394861111112,77.17354,0.95466,24.986886297169303,24.040089,0.96007,65.32499222222222,62.886707,0.95498,36.84852045258606,32.846947,0.93734,83.96568472222222,73.38597,0.9566,33.73096445962777,31.27053,0.95265,78.61401388888889,73.79003,0.9305
1,,26.46444730216427,24.267723,1.3183562824641897,67.77257222222222,69.862625,2.565620789929877,30.1038874577598,29.024118,1.3458705772694637,78.6762361111111,77.55109,3.627773902852037,16.2993090506632,17.365652,1.4450091021833351,38.91272916666667,41.486057,3.807773779750727,30.29938380997376,30.46462,1.8145906737227075,60.03971666666666,64.45376,3.828444002924603,24.296639768615997,26.644882,1.581997878422928,64.42258055555556,60.305916,4.737759482243856
2,,26.25090299023078,27.311483,,66.5999375,72.42127,,23.62291598829724,22.730206,,56.03059444444444,56.5943,,28.97814032420802,28.297672,,73.13823472222224,74.598114,,48.452141931155175,34.41328,,89.89774416666667,75.76893,,28.30219745602645,27.667063,,63.43346944444445,71.58448,
3,,38.20192874519911,36.37953,,80.62757777777779,81.62607,,25.81058954885598,22.340244,,50.5036625,49.49528,,32.35813597967041,32.165466,,76.39432638888889,69.80633,,30.51083773219334,29.991083,,70.66700277777778,68.057365,,26.344531428974427,27.153397,,65.18718333333334,63.34611,
4,,28.97726807441864,28.904795,,73.03736027777778,70.41222,,12.4272495074253,13.443105,,33.60352722222223,32.17456,,15.78374075212188,15.657972,,45.33187277777779,39.371555,,27.38698717928812,26.746885,,71.0275751111111,70.86796,,12.892541352770513,11.3226595,,35.70527777777778,35.711193,
5,,30.37127334571889,28.003548,,77.31597,74.49334,,27.043086052747523,28.311731,,68.97926944444444,64.2326,,28.94381816772898,29.592928,,61.43471805555555,57.430843,,28.774738293864072,28.86775,,59.62804583333333,61.584633,,26.48081349860849,24.925934,,61.58456250000001,54.221046,
6,,29.66811138985618,28.353289,,77.71993611111111,74.84497,,27.612868879649817,27.851599,,74.46466805555556,75.13935,,29.17176959155659,27.595724,,67.02366944444445,67.02554,,18.51701805575485,16.176388,,43.08505555555556,42.16237,,35.468769092344154,38.24736,,85.56202361111112,77.535805,
7,,39.81724842557072,36.742165,,75.99843055555556,76.66567,,27.04936109431044,27.870657,,73.41829999999999,74.76964,,35.64597269827791,32.523827,,76.52567638888888,68.2935,,27.51539159539059,28.286182,,57.88492361111112,57.1585,,21.298124867678663,26.715473,,59.19906944444445,63.851227,
8,,28.21483734698465,26.584938,,68.88014138888889,69.99595,,31.79784359011313,28.987349,,63.85942361111112,66.321,,26.92173520536894,24.502262,,73.02908055555555,70.53692,,37.23351490201638,38.02247,,82.07308611111111,81.106346,,31.58632912543172,33.812603,,79.78782638888889,73.93252,
9,,24.88782358290853,26.710556,,60.13068055555556,62.812267,,29.93412681171268,30.45381,,73.10005555555554,71.36005,,27.795514055542423,28.083754,,76.88651888888887,74.38695,,22.348071247346788,22.588701,,59.39154861111111,56.386482,,27.96732603278796,29.577896,,67.94470166666666,66.42535,
10,,22.12898435368658,23.009434,,58.02137500000001,55.34757,,27.63137790651868,28.284925,,73.63146388888889,66.23155,,25.74079424843228,26.773104,,73.22599638888889,70.80657,,32.09837982312187,31.521624,,64.17635555555555,73.451805,,27.1004360707247,27.68809,,60.38461805555556,78.12763,
11,,23.08681788063455,24.548433,,70.499075,74.8135,,12.34779519715384,13.290441,,32.60535972222223,30.526306,,27.82711123722505,26.830334,,58.29093472222222,63.06788,,40.097181984321125,39.290764,,91.99078333333334,81.95975,,30.07888769732405,29.04055,,63.42230416666667,63.325577,
12,,25.80239336361486,27.299492,,58.70632638888889,61.730595,,12.756505656368333,12.045627,,34.76881666666667,36.61932,,21.07241237959533,22.276848,,51.95400277777778,45.19915,,15.359388725030602,18.510122,,35.83876777777778,39.117462,,30.54220585830876,28.6683,,53.28212638888889,54.70207,
13,,19.31915231358268,23.04571,,47.73885055555556,48.969326,,26.35484028839363,27.836237,,70.71591805555556,62.52114,,30.62186684795643,26.608948,,60.61666666666666,54.83214,,21.238193781894736,22.900402,,53.21387083333333,49.024208,,36.608197618632765,35.931942,,90.90906388888891,84.234085,
14,,27.77238584110186,26.550331,,68.40579194444445,62.931145,,11.92058507399883,12.668007,,26.80823480555556,25.623758,,27.099727042799408,23.636047,,63.06769055555556,55.40881,,12.28017461015688,15.425464,,31.14692194444445,34.541725,,18.76091128938334,19.33051,,34.65870416666667,42.814743,
15,,26.66665172408657,26.844793,,65.39338194444444,68.53628,,46.52557575569831,42.937233,,80.36437222222222,77.95936,,13.93786920309051,15.256187,,40.14366388888888,34.981506,,28.700238506163508,30.568129,,71.40632655555555,67.2473,,15.21535769530424,17.40867,,34.55588055555555,41.23582,
16,,30.04467717559392,29.53618,,80.97364722222223,79.35266,,37.52428393483141,38.769466,,84.85861111111112,95.02549,,29.03696346384299,31.047848,,78.75020055555557,76.977005,,30.30224328438601,28.974108,,58.99781444444444,63.086483,,12.831165886986671,11.459585,,24.40661666666667,31.385815,
17,,24.17064872221485,24.216917,,67.31435555555555,66.3101,,29.0439513594152,29.723494,,61.44503333333334,61.153473,,23.144596398457512,23.665577,,56.96012083333333,63.431416,,27.86366297195334,30.441116,,74.53540416666667,77.13088,,25.33058948958329,26.857006,,64.40444444444445,76.948135,
18,,17.80966925349458,17.213585,,44.31329305555555,48.29774,,28.14943950623031,27.66029,,58.60676833333333,59.343082,,22.94125253987319,21.099358,,49.07783888888889,55.455044,,8.724326897756859,6.33727,,19.5330875,18.589333,,25.33711404309311,25.042358,,71.44322916666667,71.10404,
19,,29.41175989389432,30.16304,,70.33770472222223,79.52904,,23.490661713783453,25.951494,,52.52518472222222,64.069595,,32.01915332509089,31.739676,,57.70739166666667,63.04508,,9.799943579341832,12.313946,,23.0202875,23.106138,,25.22257444916178,24.53677,,63.51437361111111,73.935486,
20,,34.73861854824674,35.67809,,72.58684305555556,74.71754,,33.48768492635481,34.13257,,67.86898333333333,71.08208,,27.007702018129248,26.120012,,70.32902777777778,68.25685,,28.82614296104344,29.332647,,68.55594166666666,70.00642,,19.27124505581181,20.305815,,38.72490138888889,40.510433,
21,,29.18293490524441,28.671658,,73.09795138888889,70.58634,,28.1213961482373,24.473696,,59.48599444444444,63.58621,,27.82711123722505,26.830334,,58.29093472222222,63.06788,,27.497184991402968,26.201967,,61.77570416666666,66.23739,,40.87446004098841,40.171906,,80.74054166666667,78.98025,
22,,22.106288583099985,21.962233,,59.87381527777778,53.855206,,38.07604443055301,38.235332,,83.00608055555556,92.36534,,25.61627296924933,24.762333,,60.05076527777778,68.236755,,34.95131129674854,32.061634,,85.93905444444445,73.78562,,23.279045849364028,20.625313,,54.83865777777778,60.155266,
23,,21.92480402962936,22.094109,,50.69824583333333,53.52154,,32.60811715476177,31.057726,,77.6113263888889,76.86055,,30.257365651579025,30.087627,,79.03889888888888,76.238434,,25.49764886739667,25.011217,,65.53930138888889,63.77464,,30.795577929575774,31.090961,,74.03727777777777,71.75385,
24,,26.53216423179914,27.47742,,69.43732458333335,66.591644,,15.18164175839799,17.71243,,36.23205972222222,32.454033,,25.53347758153383,25.76624,,61.01373888888888,62.94269,,27.94740476210236,29.408129,,69.95647916666667,72.69082,,29.8800311429883,28.844543,,69.3440611111111,70.60061,
25,,27.30750912498878,26.331047,,66.33820927777779,70.138916,,26.658854188645726,25.979734,,67.66248805555557,65.763,,30.22722305946023,32.697517,,68.41873472222221,72.68377,,9.13496899563065,8.765174,,22.87696819444444,23.87675,,28.78801756866735,30.274996,,66.34142083333334,67.057945,
26,,26.397048743499923,27.64405,,64.65692,63.250553,,22.99425808103404,21.708586,,52.52396944444444,53.66613,,17.65005541838864,22.593597,,46.17194444444444,50.305294,,30.092048125443696,30.47812,,73.51137944444446,75.51212,,28.25919670467918,28.838657,,60.22359583333333,60.12721,
27,,24.343455104035687,26.355352,,56.19064305555555,53.490326,,23.621889192527792,24.61109,,76.80680277777778,71.30513,,14.64281886103045,17.767925,,40.07192777777777,39.697712,,27.31653688822003,28.061691,,71.07970972222222,70.9273,,28.13662917685026,28.897259,,68.17239444444445,71.44876,
28,,38.76724122707501,38.922565,,78.75694611111112,79.84913,,27.32593640760419,29.139996,,66.24841666666667,66.144424,,8.676599832438567,10.422532,,23.36516666666667,27.693476,,28.2054633306522,28.116556,,60.78814027777777,64.720215,,25.970835672605677,26.265135,,60.03530833333333,50.170437,
29,,28.71668177137828,26.579971,,64.48375694444445,63.85125,,27.34783766413836,24.558086,,67.70300444444445,68.2857,,24.15568832232632,22.270733,,62.22514583333332,62.966385,,21.868878582175448,26.19462,,70.00163055555555,67.807945,,16.86153321692348,15.347693,,36.27875416666667,40.97297,
30,,28.57511632859533,27.269873,,73.15706083333333,74.50613,,30.945650347033087,30.502007,,71.29215694444446,63.457397,,21.30892377701556,22.925535,,60.70180277777777,51.160484,,23.57576213644957,24.401093,,62.52028888888889,57.837242,,49.339429556014366,40.768833,,99.75048333333334,87.22263,
31,,25.75494091763764,25.53222,,64.04234583333333,64.73661,,26.50012685296541,27.173162,,68.24747777777777,63.24668,,12.26158695873199,11.332934,,27.50173680555555,31.207186,,22.95127778046679,25.735443,,63.92380694444444,67.52323,,28.85905737800536,27.799915,,74.32366527777779,67.54651,
32,,20.41602179074971,24.253925,,60.62490694444445,63.123764,,30.24121076837448,30.118975,,74.63537083333333,78.48072,,27.3766960373847,28.760683,,64.86679027777778,67.152954,,25.425606958855223,25.929605,,61.42017944444444,64.582054,,16.96791101115791,14.4608965,,41.75788305555555,38.91026,
33,,42.71798926539102,40.851017,,95.44931111111111,92.25593,,20.78129965103254,21.26393,,50.85121666666667,55.119625,,19.78885073818951,20.41777,,52.59948972222222,48.19473,,31.96668986355043,34.09157,,68.3822175,69.831955,,23.27392838483605,26.589996,,59.22063333333333,66.74035,
34,,24.890831072682573,25.64898,,76.54566,76.32301,,30.03531923189593,30.067146,,82.10713611111112,78.148605,,27.05883451280763,28.070023,,69.08315416666667,65.237564,,22.6600856826204,22.16847,,45.51694305555556,53.788155,,26.765181163132763,25.984468,,64.07871250000001,65.44224,
35,,18.17863360534384,22.434635,,35.98223611111111,33.682674,,27.09132547058077,28.972643,,77.67201527777779,73.69704,,9.751589256100262,9.562085,,21.0842,20.649042,,35.39509217510734,33.424633,,79.54296111111111,84.02204,,25.61397958546323,27.103039,,60.67872944444444,63.722446,
36,,24.41248696102429,25.821661,,65.25918888888889,68.69654,,30.68210545625368,36.749176,,63.6146225,73.584435,,13.54248670181038,15.410955,,36.93772638888889,36.730587,,30.503838230751,28.107721,,66.58313194444445,58.95856,,26.1153470468484,24.958044,,61.11370277777779,60.71046,
37,,26.18632797387149,25.916155,,74.6358013888889,70.49421,,27.21102681884959,27.803457,,68.20080555555555,64.747635,,25.47996533205593,25.703093,,66.92687083333334,65.29429,,24.30560932603743,26.112223,,67.79719305555557,68.50468,,28.59212774907561,28.735893,,69.33999027777777,70.686806,
38,,25.32839589239781,26.34097,,71.96929027777776,71.483086,,15.52347459594352,16.507023,,37.38785555555555,36.200947,,27.41186375088278,30.857285,,73.58918888888888,73.51648,,23.8195435285606,25.892876,,53.98304361111111,57.826683,,26.50907942513413,26.11903,,66.46884944444444,64.87089,
39,,27.219022777841403,27.686832,,70.30976111111111,69.3382,,25.92275462176868,25.731518,,68.66026111111111,64.63637,,,,,,,,21.90930893150598,23.346708,,44.92276388888889,46.88541,,15.134687050945647,16.416115,,26.54635875,30.169329,
