,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth,pred,R2&MAE
0,,28.25919670467918,29.577744,0.94002,60.22359583333333,60.71823,0.82944,27.77238584110186,29.538,0.97847,68.40579194444445,66.63766,0.9375,12.34779519715384,12.79761,0.94509,32.60535972222223,31.57214,0.95005,46.52557575569831,43.126682,0.98359,80.36437222222222,85.25291,0.93252,32.35813597967041,32.311615,0.97542,76.39432638888889,74.891815,0.89672
1,,34.73861854824674,35.203674,1.8283038642832952,72.58684305555556,78.8442,5.914249356591605,9.13496899563065,9.383362,1.434647028999655,22.87696819444444,19.589058,4.448077945811924,17.65005541838864,21.698788,1.9294879317521008,46.17194444444444,48.57368,4.072069838987752,31.58632912543172,34.060265,1.2518649566150728,79.78782638888889,78.0282,4.223066139996242,18.76091128938334,19.555342,1.258247061653058,34.65870416666667,48.34127,4.968077398983908
2,,26.46444730216427,27.291489,,67.77257222222222,75.67401,,23.8195435285606,24.398071,,53.98304361111111,64.22295,,21.07241237959533,23.967442,,51.95400277777778,53.188072,,27.007702018129248,26.742561,,70.32902777777778,66.905525,,25.81058954885598,22.884487,,50.5036625,55.161816,
3,,27.94740476210236,28.031895,,69.95647916666667,69.66734,,23.62291598829724,24.297892,,56.03059444444444,58.369232,,25.97083567260568,21.97484,,60.03530833333333,43.913612,,30.30224328438601,29.393404,,58.99781444444444,59.357677,,14.64281886103045,16.769518,,40.07192777777777,39.039555,
4,,48.452141931155175,36.637005,,89.89774416666667,55.00978,,22.6600856826204,23.25783,,45.51694305555556,42.082092,,8.676599832438567,10.448509,,23.36516666666667,24.09925,,38.07604443055301,39.868435,,83.00608055555556,82.71866,,11.92058507399883,11.909712,,26.80823480555556,27.459652,
5,,27.31653688822003,28.523148,,71.07970972222222,68.94464,,30.79557792957577,32.597584,,74.03727777777777,74.2096,,25.425606958855223,23.157297,,61.42017944444444,61.541428,,32.01915332509089,34.391853,,57.70739166666667,62.22865,,16.86153321692348,14.695038,,36.27875416666667,39.197765,
6,,21.30892377701556,24.038017,,60.70180277777777,49.59245,,49.339429556014366,43.65531,,99.75048333333334,89.83134,,36.608197618632765,36.371326,,90.90906388888892,84.60595,,15.78374075212188,15.16923,,45.33187277777779,35.664806,,15.21535769530424,16.718206,,34.55588055555555,44.81039,
7,,24.296639768616,26.335123,,64.42258055555556,60.872936,,35.39509217510734,34.52316,,79.54296111111111,82.31017,,25.33711404309311,26.4774,,71.44322916666667,70.19798,,26.48081349860849,27.10411,,61.58456250000001,59.293266,,23.279045849364028,21.180992,,54.83865777777778,54.842663,
8,,15.18164175839799,18.552593,,36.23205972222222,47.353233,,27.38698717928812,25.922222,,71.0275751111111,69.92233,,23.490661713783453,23.880392,,52.52518472222222,40.64772,,34.95131129674854,31.517578,,85.93905444444445,76.99481,,24.30560932603743,25.09514,,67.79719305555557,65.43516,
9,,30.62186684795643,29.86964,,60.61666666666666,72.47688,,27.1004360707247,26.91794,,60.38461805555556,67.4471,,26.53216423179914,25.064672,,69.43732458333335,66.03514,,12.26158695873199,11.884473,,27.50173680555555,28.018976,,36.84852045258606,35.703236,,83.96568472222222,62.09549,
10,,21.92480402962936,22.964207,,50.69824583333333,60.591766,,35.64597269827791,33.389996,,76.52567638888888,70.39455,,25.49764886739667,23.306004,,65.53930138888889,62.982628,,33.48768492635481,33.972973,,67.86898333333333,71.1202,,25.92275462176868,26.096762,,68.66026111111111,70.728546,
11,,20.78129965103254,23.825241,,50.85121666666667,54.02691,,19.78885073818951,19.45502,,52.59948972222222,42.1519,,37.23351490201638,36.50957,,82.07308611111111,77.30613,,27.099727042799408,24.049232,,63.06769055555556,37.981792,,27.63137790651868,27.218706,,73.63146388888889,67.55147,
12,,9.751589256100262,10.601762,,21.0842,32.019474,,28.85905737800536,29.626074,,74.32366527777779,68.79801,,27.32593640760419,27.398077,,66.24841666666667,61.87893,,21.238193781894736,21.5127,,53.21387083333333,51.735355,,26.92173520536894,26.292807,,73.02908055555555,70.28572,
13,,28.700238506163508,29.579906,,71.40632655555555,56.731964,,24.41248696102429,25.10059,,65.25918888888889,66.43108,,30.68210545625368,40.060047,,63.6146225,74.15724,,40.097181984321125,41.70308,,91.99078333333334,82.46909,,24.88782358290853,25.11396,,60.13068055555556,57.465847,
14,,23.621889192527792,26.893795,,76.80680277777778,73.80609,,22.106288583099985,23.748602,,59.87381527777778,59.533382,,19.31915231358268,20.433847,,47.73885055555556,43.557938,,17.80966925349458,17.94907,,44.31329305555555,47.08101,,27.043086052747523,26.693148,,68.97926944444444,69.81916,
15,,21.90930893150598,22.382133,,44.92276388888889,54.35596,,30.945650347033087,32.08052,,71.29215694444446,66.05222,,16.2993090506632,15.673261,,38.91272916666667,39.503693,,37.52428393483141,38.577442,,84.85861111111112,83.082726,,30.22722305946023,31.308979,,68.41873472222221,66.56736,
16,,38.20192874519911,38.830643,,80.62757777777779,81.12512,,22.99425808103404,21.609886,,52.52396944444444,56.561134,,27.05883451280763,26.335224,,69.08315416666667,66.23448,,24.17064872221485,25.232662,,67.31435555555555,62.204807,,28.774738293864072,29.644903,,59.62804583333333,57.03809,
17,,12.4272495074253,12.801642,,33.60352722222223,32.041965,,42.71798926539102,39.52914,,95.44931111111111,89.84142,,40.87446004098841,36.354176,,80.74054166666667,74.5804,,25.61627296924933,27.335709,,60.05076527777778,64.65773,,16.96791101115791,14.463745,,41.75788305555555,38.383434,
18,,15.52347459594352,18.337746,,37.38785555555555,33.902935,,22.94125253987319,25.231054,,49.07783888888889,63.443153,,23.144596398457512,24.205236,,56.96012083333333,62.72978,,26.397048743499923,25.280363,,64.65692,63.9452,,24.15568832232632,24.540226,,62.22514583333332,59.163246,
19,,26.658854188645726,27.138916,,67.66248805555557,67.500565,,27.3766960373847,29.443296,,64.86679027777778,66.194725,,22.348071247346788,21.154768,,59.39154861111111,56.901573,,13.93786920309051,14.273261,,40.14366388888888,38.394386,,27.30750912498878,28.550085,,66.33820927777779,73.0798,
20,,26.344531428974427,26.070236,,65.18718333333334,64.271164,,28.21483734698465,26.606089,,68.88014138888889,71.557945,,12.892541352770513,13.95861,,35.70527777777778,34.436863,,27.497184991402968,27.540436,,61.77570416666666,68.73995,,31.96668986355043,30.124105,,68.3822175,59.56976,
21,,27.34783766413836,27.35345,,67.70300444444445,67.22478,,22.12898435368658,22.933126,,58.02137500000001,58.545097,,19.27124505581181,20.438597,,38.72490138888889,40.92682,,25.33058948958329,26.77243,,64.40444444444445,63.452698,,27.51539159539059,25.035944,,57.88492361111112,60.472153,
